관리기관명,발급기명,설치장소주소,설치장소상세위치,위도,경도,평일운영시작시각,평일운영종료시각,공휴일운영시작시각,공휴일운영종료시각
강원도 홍천군,내면농협본점 KIOSK,"강원도 홍천군 내면 구룡령로 5251, 내면농협",내면농협 내,37.7722148,128.3908028,9:00,18:00,,
강원특별자치도 홍천군,내면농협본점 KIOSK,"강원특별자치도 홍천군 내면 구룡령로 5251, 내면농협",내면농협 내,37.7722148,128.3908028,9:00,18:00,,
강원도 강릉시,포남2동주민센터,강원도 강릉시 하평2길 29(포남동),포남2동주민센터 내,37.77278014,128.9133856,0:00,24:00:00,0:00,24:00:00
강원특별자치도 강릉시,포남2동주민센터,강원특별자치도 강릉시 하평2길 29(포남동),포남2동주민센터 내,37.77278014,128.9133856,0:00,24:00:00,0:00,24:00:00
경기도 양주시,양주1동행정복지센터,경기도 양주시 외미로64번길 45(남방동)[경기도 양주시 남방동 119번지 4호],주민센터 입구 오른쪽,37.77335938,127.0440705,9:00,18:00,,
경기도 양주시,양주역 ,경기도 양주시 평화로 919(남방동)[경기도 양주시 남방동 94번지 1호],양주역 입구 들어서서 쭉 안으로 들어와 오른쪽(화장실 맞은편 벽면),37.7736548,127.0447909,5:00,24:00:00,5:00,24:00:00
강원도 홍천군,내면민원실 KIOSK,강원도 홍천군 내면 창촌로 59,내면사무소 입구,37.77383703,128.3897819,9:00,18:00,9:00,18:00
강원특별자치도 홍천군,내면민원실 KIOSK,강원특별자치도 홍천군 내면 창촌로 59,내면사무소 입구,37.77383703,128.3897819,0:00,24:00:00,0:00,24:00:00
인천광역시 강화군,하점면사무소 무인민원발급기,"인천광역시 강화군 하점면 강화대로 1220, 하점면사무소",면사무소 입구 좌측,37.77424677,126.4115666,0:00,24:00:00,0:00,24:00:00
강원도 강릉시,송정동주민센터,강원도 강릉시 경강로 2451(견소동),송정동주민센터 입구,37.77447547,128.9275774,0:00,24:00:00,0:00,24:00:00
강원특별자치도 강릉시,송정동주민센터,강원특별자치도 강릉시 경강로 2451(견소동),송정동주민센터 입구,37.77447547,128.9275774,0:00,24:00:00,0:00,24:00:00
강원도 강릉시,강릉세무서,강원도 강릉시 수리골길 65(교동)[강원도 강릉시 교동 산68번지],강릉세무서 현관로비,37.7758861,128.8959837,9:00,18:00,,
강원특별자치도 강릉시,강릉세무서,강원특별자치도 강릉시 수리골길 65(교동)[강원특별자치도 강릉시 교동 산68번지],강릉세무서 현관로비,37.7758861,128.8959837,9:00,18:00,,
경기도 파주시,광탄면 행정복지센터,경기도 파주시 광탄면 혜음로 1044,광탄면사무소 입구 ,37.77616345,126.8512198,0:00,24:00:00,0:00,24:00:00
경기도 파주시,광탄농협,"경기도 파주시 광탄면 등원로 527, 광탄농협",농협365오토뱅크,37.7833802,126.8448976,8:00,23:00,8:00,23:00
강원도 강릉시,경포동주민센터,"강원도 강릉시 운정길 16, 경포동주민센터 (난곡동)",경포동주민센터 입구 우측,37.78382272,128.8806405,0:00,24:00:00,0:00,24:00:00
강원특별자치도 강릉시,경포동주민센터,"강원특별자치도 강릉시 운정길 16, 경포동주민센터 (난곡동)",경포동주민센터 입구 우측,37.78382272,128.8806405,0:00,24:00:00,0:00,24:00:00
인천광역시 강화군,교동면사무소_KIOSK,"인천광역시 강화군 교동면 교동동로 485-13, 교동면사무소",민원실 정면 맞춤형 사회복지데스크 옆,37.78446054,126.2832345,0:00,24:00:00,0:00,24:00:00
강원도 강릉시,법원 ,"강원도 강릉시 동해대로 3288-18(난곡동, 춘천지방법원 강릉지원)",등기과 현관,37.78534656,128.8770836,9:00,18:00,,
강원특별자치도 강릉시,법원 ,"강원특별자치도 강릉시 동해대로 3288-18(난곡동, 춘천지방법원 강릉지원)",등기과 현관,37.78534656,128.8770836,9:00,18:00,,
경기도 양주시,양주시청 옥외부스,경기도 양주시 부흥로 1533(남방동)[경기도 양주시 남방동 1번지 1호],시청 1층 종합민원실 입구 왼쪽 옥외부스 ,37.78535332,127.044913,0:00,24:00:00,0:00,24:00:00
경기도 양주시,양주고용복지+센터,경기도 양주시 부흥로 1533(남방동),양주고용복지+센터 1층 출입구에서 실내로 2.5m들어와 일자리센터팀과 실업급여팀 사이,37.78535332,127.044913,8:00,18:00,,
경기도 포천시,내촌면사무소,"경기도 포천시 내촌면 내촌로 70, 내촌면사무소",민원실 입구,37.78613867,127.2285903,8:00,22:00,8:00,22:00
경기도 양주시,백석농협 복지지점,경기도 양주시 백석읍 양주산성로 603,1층 365 현금인출기 코너,37.78645901,126.9872667,7:00,22:00,7:00,22:00
강원도 강릉시,초당동주민센터,"강원도 강릉시 초당순두부길 99, 초당동주민센터 (초당동)",민원실 입구 좌측,37.79183306,128.9159314,0:00,24:00:00,0:00,24:00:00
강원특별자치도 강릉시,초당동주민센터,"강원특별자치도 강릉시 초당순두부길 99, 초당동주민센터 (초당동)",민원실 입구 좌측,37.79183306,128.9159314,0:00,24:00:00,0:00,24:00:00
경기도 양주시,백석읍행정복지센터,경기도 양주시 백석읍 중앙로223번길 46,읍사무소 입구 들어가서 오른쪽,37.79478033,126.9852909,9:00,18:00,,
경기도 양주시,희망도서관,"경기도 양주시 삼숭로38번길 78-47, 양주희망도서관 (삼숭동)",희망도서관 로비(3층 이중문 사이),37.79576538,127.1072596,0:00,24:00:00,0:00,24:00:00
경기도 양주시,양주2동행정복지센터3,경기도 양주시 고읍로 77(만송동),양주2동행정복지센터 민원실 내 왼쪽기기(회색기기),37.79689463,127.0803438,9:00,18:00,,
인천광역시 강화군,양사면사무소_KIOSK,"인천광역시 강화군 양사면 전망대로 1391, 양사면사무소",양사면사무소 사무실출입구 왼쪽편,37.79823885,126.4086948,0:00,24:00:00,0:00,24:00:00
경기도 양주시,경기섬유종합지원센터,경기도 양주시 평화로 1215(산북동)[경기도 양주시 산북동 264번지 4],1층 로비 현금인출기 옆,37.79920049,127.045316,8:00,22:00,8:00,22:00
경기도 파주시,월롱면 행정복지센터,경기도 파주시 월롱면 엘지로 17,월롱면 행정복지센터,37.79929135,126.7891973,0:00,24:00:00,0:00,24:00:00
경기도 양주시,양주2동농협양주농산물유통센터,경기도 양주시 고덕로 280(고읍동)[경기도 양주시 고읍동 산60번지],2층 옥외주차창 입구,37.80117672,127.0718117,9:00,23:00,9:00,23:00
경기도 파주시,탄현면 행정복지센터,경기도 파주시 탄현면 방촌로649번길 24-7,탄현면사무소 내,37.80246048,126.7161233,0:00,24:00:00,0:00,24:00:00
경기도 가평군,상면주민센터,경기도 가평군 상면 청군로 1105,본관,37.80469731,127.3567949,8:00,21:00,9:00,18:00
경기도 가평군,상면농협,"경기도 가평군 상면 기와집길 14, 가평군농업협동조합",정문 로비,37.80574352,127.3555353,9:00,18:00,,
경기도 양주시,회천농협 옥정로지점,"경기도 양주시 옥정로 143, 혜산프라자 2층 (옥정동)",회천농협 옥정로지점 2층 ATM기 옆,37.81486425,127.0899474,7:00,23:00,7:00,23:00
경기도 파주시,LG디스플레이 A1,경기도 파주시 월롱면 엘지로 245,LG 디스플레이 A1동 내,37.81588522,126.7568181,0:00,24:00:00,0:00,24:00:00
경기도 파주시,LG디스플레이 A2,경기도 파주시 월롱면 엘지로 245,LG디스플레이A2동,37.81588522,126.7568181,0:00,24:00:00,0:00,24:00:00
강원도 홍천군,내촌면무인발급 KIOSK,강원도 홍천군 내촌면 내촌길 27,내촌면사무소 내,37.81631754,128.0867887,9:00,18:00,9:00,18:00
강원특별자치도 홍천군,내촌면무인발급 KIOSK,강원특별자치도 홍천군 내촌면 내촌길 27,내촌면사무소 내,37.81631754,128.0867887,0:00,24:00:00,0:00,24:00:00
경기도 가평군,조종면주민센터,경기도 가평군 조종면 조종내길 71,조종면사무소 본관,37.81771876,127.3531912,8:00,21:00,9:00,18:00
경기도 가평군,조종면농협,"경기도 가평군 조종면 조종희망로 4, 가평군농협조종지점",365코너 내부,37.8177826,127.3488494,9:00,21:00,9:00,21:00
강원도 강릉시,강릉아산병원,강원도 강릉시 사천면 방동길 38,강릉아산병원 현관,37.81840297,128.8578245,8:00,20:00,8:00,20:00
강원특별자치도 강릉시,강릉아산병원,강원특별자치도 강릉시 사천면 방동길 38,강릉아산병원 현관,37.81840297,128.8578245,8:00,20:00,8:00,20:00
강원도 홍천군,내면농협방내지소 KIOSK ,강원도 홍천군 내면 방내시장길 25-4,농협방내지소입구,37.82090908,128.2679455,9:00,17:00,,
강원특별자치도 홍천군,내면농협방내지소 KIOSK ,강원특별자치도 홍천군 내면 방내시장길 25-4,농협방내지소입구,37.82090908,128.2679455,9:00,17:00,,
경기도 양주시,옥정2동행정복지센터 외부,"경기도 양주시 옥정동로7가길 4, 파스텔시티Ⅱ 2층 (옥정동)",행정복지센터 입구 왼쪽,37.82138276,127.0943274,0:00,24:00:00,0:00,24:00:00
경기도 양주시,옥정2동행정복지센터,"경기도 양주시 옥정동로7가길 4, 파스텔시티Ⅱ 2층 (옥정동)",민원실,37.82138276,127.0943274,9:00,18:10,,
경기도 양주시,회천2동행정복지센터 옥외부스,경기도 양주시 평화로1475번길 39(덕계동),회천2동행정복지센터 정문 앞 좌측(도서반납기 옆),37.82166172,127.0467604,0:00,24:00:00,0:00,24:00:00
경기도 양주시,옥정호수 스포츠센터,"경기도 양주시 옥정동로7길 110, 옥정호수 스포츠센터 (옥정동)",옥정호수 스포츠센터 중앙로비,37.82276906,127.0950121,6:00,22:00,9:00,18:00
경기도 포천시,소흘읍사무소 입구,경기도 포천시 소흘읍 호국로 567,소흘읍사무소 입구 내,37.82349671,127.1384307,0:00,24:00:00,0:00,24:00:00
강원도 강릉시,사천면사무소,"강원도 강릉시 사천면 미노길 67, 사천면사무소",사천면사무소 정문,37.82379356,128.8486286,0:00,24:00:00,0:00,24:00:00
강원특별자치도 강릉시,사천면사무소,"강원특별자치도 강릉시 사천면 미노길 67, 사천면사무소",사천면사무소 정문,37.82379356,128.8486286,0:00,24:00:00,0:00,24:00:00
경기도 양주시,광적면행정복지센터,경기도 양주시 광적면 가래비길 93,본관,37.82459293,126.9836295,9:00,18:00,,
경기도 가평군,가평읍주민센터,경기도 가평군 가평읍 가화로 62,정문 우측,37.82536075,127.5165366,8:00,21:00,9:00,18:00
경기도 포천시,고운마을주공4단지아파트,경기도 포천시 소흘읍 태봉로 124 (고운마을주공4단지아파트),고운마을주공4단지아파트 관리사무소 내,37.82716304,127.1405742,9:00,18:00,9:00,18:00
경기도 포천시,우리병원,경기도 포천시 소흘읍 호국로 661,우리병원 1층 로비,37.82748541,127.1481386,0:00,24:00:00,0:00,24:00:00
경기도 포천시,소흘농협,경기도 포천시 소흘읍 송우로 39[경기도 포천시 소흘읍 송우리162번지 1호],소흘농협 2층,37.82815127,127.1443216,9:00,21:00,9:00,21:00
경기도 파주시,연풍농협,경기도 파주시 파주읍 술이홀로 461,연풍농협 내,37.82916157,126.8381147,9:00,16:30,,
경기도 포천시,포천세무서,경기도 포천시 소흘읍 송우로 75,포천세무서 민원실 ,37.82978566,127.1406245,9:00,18:00,,
경기도 가평군,가평군농협,"경기도 가평군 가평읍 보납로 20, 가평군농협",365 코너,37.83065022,127.5127607,8:00,22:00,8:00,22:00
경기도 파주시,파주읍 행정복지센터,경기도 파주시 파주읍 술이홀로 295(파주읍사무소)[경기도 파주시 파주읍 파주리146번지 1호],주민센터내,37.83074372,126.8199777,0:00,24:00:00,0:00,24:00:00
경기도 가평군,가평군청,경기도 가평군 가평읍 석봉로 181,군청 종합민원실정문 우측,37.83131955,127.5097053,0:00,24:00:00,0:00,24:00:00
경기도 양주시,옥정1동행정복지센터2,경기도 양주시 옥정로 397-7(옥정동),행정복지센터 입구 1층 로비의 왼쪽 기계,37.837243,127.0900776,8:00,18:00,,
경기도 양주시,옥정1동행정복지센터1,경기도 양주시 옥정로 397-7(율정동),행정복지센터 입구 1층 로비의 오른쪽 기계,37.837243,127.0900776,9:00,18:00,,
경기도 양주시,회천3동행정복지센터2 ,경기도 양주시 회정로 143(덕정동),주민센터 내 정문입구 왼쪽에 위치,37.83782812,127.0689248,9:00,18:00,,
경기도 양주시,이마트 양주점,경기도 양주시 평화로 1713(회정동)[경기도 양주시 회정동 98번지],1층 고객만족센터 앞,37.84175017,127.05385,9:00,22:00,9:00,22:00
강원도 춘천시,강원지방중소벤처기업청,"강원도 춘천시 안마산로 262, 강원지방중소벤처기업청 (퇴계동)",1층 민원실 앞,37.84716459,127.7410192,9:00,18:00,,
강원특별자치도 춘천시,강원지방중소벤처기업청,"강원특별자치도 춘천시 안마산로 262, 강원지방중소벤처기업청 (퇴계동)",1층 민원실 앞,37.84716459,127.7410192,9:00,18:00,,
강원특별자치도 춘천시,동내면행정복지센터,"강원특별자치도 춘천시 동내면 동내로 78, 동내면행정복지센터",동내면 행정복지센터,37.84793781,127.7611841,8:00,18:00,,
경기도 파주시,천현농협 ,경기도 파주시 법원읍 사임당로 846[경기도 파주시 법원읍 대능리46번지],천현농협 입구,37.84864911,126.8745313,4:00,23:50,4:00,23:50
경기도 파주시,법원읍 행정복지센터,경기도 파주시 법원읍 사임당로907번길 21,법원읍사무소 내,37.84916518,126.8823945,0:00,24:00:00,0:00,24:00:00
강원도 춘천시,홈플러스,강원도 춘천시 김유정로 1840 (퇴계동),홈플러스 3층,37.85063502,127.7347749,9:00,22:00,9:00,22:00
강원특별자치도 춘천시,홈플러스,강원특별자치도 춘천시 김유정로 1840 (퇴계동),홈플러스 3층,37.85063502,127.7347749,9:00,22:00,9:00,22:00
강원도 춘천시,신한은행 춘천남지점,강원도 춘천시 퇴계농공로 12 (석사동),신한은행 춘천남지점,37.85210773,127.7444495,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,신한은행 춘천남지점,강원특별자치도 춘천시 퇴계농공로 12 (석사동),신한은행 춘천남지점,37.85210773,127.7444495,8:00,22:00,8:00,22:00
경기도 포천시,포천농협 선단지점,경기도 포천시 호국로 984(선단동),선단농협 1층,37.85271976,127.1661627,9:00,17:00,,
경기도 파주시,문산휴먼빌아파트,경기도 파주시 문산읍 문향로 11[경기도 파주시 문산읍 문산리33번지 14호 휴먼빌아파트],휴먼빌아파트 후문 농협에이티엠기 내,37.85329572,126.7847539,6:00,24:00:00,6:00,24:00:00
강원도 춘천시,동춘천농협 거두지점,강원도 춘천시 동내면 공지로 72,동춘천농협 거두지점,37.85398636,127.7513145,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,동춘천농협 거두지점,강원특별자치도 춘천시 동내면 공지로 72,동춘천농협 거두지점,37.85398636,127.7513145,8:00,22:00,8:00,22:00
경기도 파주시,문산읍 행정복지센터2,"경기도 파주시 문산읍 통일로 1680, 문산읍 행정복지센터",1층 민원실 내,37.85654905,126.7909555,9:00,18:00,,
경기도 파주시,문산읍 행정복지센터 옥외3,"경기도 파주시 문산읍 통일로 1680, 문산읍 행정복지센터",출입구 우측 부스,37.85654905,126.7909555,0:00,24:00:00,0:00,24:00:00
경기도 파주시,문산읍 행정복지센터 옥외4,"경기도 파주시 문산읍 통일로 1680, 문산읍 행정복지센터",출입구 우측 부스,37.85654905,126.7909555,0:00,24:00:00,0:00,24:00:00
경기도 파주시,문산 북파주농협,경기도 파주시 문산읍 문향로 75[경기도 파주시 문산읍 문산리3번지 5호 북파주농협],북파주농협 내,37.85858077,126.7854415,9:00,17:00,,
강원도 춘천시,석사동행정복지센터,"강원도 춘천시 후석로 48, 석사동행정복지센터 (석사동)",석사동행정복지센터 1층(무인민원발급기실),37.85861768,127.7423686,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,석사동행정복지센터,"강원특별자치도 춘천시 후석로 48, 석사동행정복지센터 (석사동)",석사동행정복지센터 1층(무인민원발급기실),37.85861768,127.7423686,8:00,22:00,8:00,22:00
강원도 강릉시,연곡면사무소,강원도 강릉시 연곡면 연주로 35-8,연곡면사무소 내,37.85981697,128.8368014,0:00,24:00:00,0:00,24:00:00
강원특별자치도 강릉시,연곡면사무소,강원특별자치도 강릉시 연곡면 연주로 35-8,연곡면사무소 내,37.85981697,128.8368014,0:00,24:00:00,0:00,24:00:00
강원도 춘천시,NH농협은행 미래타워지점,"강원도 춘천시 퇴계로 118, 미래타워 (퇴계동)",NH농협은행 미래타워지점 365코너,37.86056782,127.7328074,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,NH농협은행 미래타워지점,"강원특별자치도 춘천시 퇴계로 118, 미래타워 (퇴계동)",NH농협은행 미래타워지점 365코너,37.86056782,127.7328074,8:00,22:00,8:00,22:00
강원도 춘천시,이마트 ,강원도 춘천시 경춘로 2353 (온의동),이마트 5층 주차장 입구,37.86386892,127.7187184,10:00,22:00,10:00,22:00
강원특별자치도 춘천시,이마트 ,강원특별자치도 춘천시 경춘로 2353 (온의동),이마트 5층 주차장 입구,37.86386892,127.7187184,10:00,22:00,10:00,22:00
강원도 춘천시,퇴계동행정복지센터,강원도 춘천시 퇴계로 46 (퇴계동),퇴계동행정복지센터 입구,37.86450254,127.7261774,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,퇴계동행정복지센터,강원특별자치도 춘천시 퇴계로 46 (퇴계동),퇴계동행정복지센터 입구,37.86450254,127.7261774,8:00,22:00,8:00,22:00
강원도 춘천시,롯데마트 석사점,강원도 춘천시 세실로 108(석사동),롯데마트 석사점 2층,37.86677763,127.7591472,10:00,22:00,10:00,22:00
강원특별자치도 춘천시,롯데마트 석사점,강원특별자치도 춘천시 세실로 108(석사동),롯데마트 석사점 2층,37.86677763,127.7591472,10:00,22:00,10:00,22:00
강원도 춘천시,춘천지방법원,강원도 춘천시 공지로 284 (효자동),춘천지방법원 등기과,37.86722749,127.7345738,9:00,18:00,,
강원특별자치도 춘천시,춘천지방법원,강원특별자치도 춘천시 공지로 284 (효자동),춘천지방법원 등기과,37.86722749,127.7345738,9:00,18:00,,
강원도 춘천시,강남동행정복지센터,강원도 춘천시 방송길 86 (온의동),강남동행정복지센터(입구),37.86785249,127.7188943,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,강남동행정복지센터,강원특별자치도 춘천시 방송길 86 (온의동),강남동행정복지센터(입구),37.86785249,127.7188943,8:00,22:00,8:00,22:00
강원도 춘천시,강원대학교(나래관),"강원도 춘천시 강원대학길 1, 강원대학교 (효자동)",나래관 1층,37.86799562,127.7483798,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,강원대학교(나래관),"강원특별자치도 춘천시 강원대학길 1, 강원대학교 (효자동)",나래관 1층,37.86799562,127.7483798,8:00,22:00,8:00,22:00
강원도 홍천군,두촌면 KIOSK,강원도 홍천군 두촌면 자은로 349,두촌면사무소 내,37.86865589,128.0187061,9:00,18:00,9:00,18:00
강원특별자치도 홍천군,두촌면 KIOSK,강원특별자치도 홍천군 두촌면 자은로 349,두촌면사무소 내,37.86865589,128.0187061,0:00,24:00:00,0:00,24:00:00
경기도 파주시,홈플러스 문산점,"경기도 파주시 문산읍 방촌로 1759, 홈플러스",1층 입구 오른쪽,37.86973322,126.7850259,10:00,22:00,10:00,22:00
강원도 춘천시,효자2동행정복지센터,강원도 춘천시 돌담길10번길 8 (효자동),효자2동행정복지센터,37.87241503,127.7363507,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,효자2동행정복지센터,강원특별자치도 춘천시 돌담길10번길 8 (효자동),효자2동행정복지센터,37.87241503,127.7363507,8:00,22:00,8:00,22:00
강원도 인제군,상남면무인민원발급기기,강원도 인제군 상남면 상남로38번길 10[강원도 인제군 상남면 상남리100번지 2호],상남면사무소 본관 입구,37.87411385,128.2599838,0:00,24:00:00,0:00,24:00:00
강원특별자치도 인제군,상남면무인민원발급기기,강원특별자치도 인제군 상남면 상남로38번길 10[강원특별자치도 인제군 상남면 상남리100번지 2호],상남면사무소 본관 입구,37.87411385,128.2599838,0:00,24:00:00,0:00,24:00:00
경기도 양주시,은현면행정복지센터,경기도 양주시 은현면 은현로 66[경기도 양주시 은현면 선암리341번지 2호],주민센터 정문으로 들어와 바로 앞,37.875102,127.0244053,9:00,18:00,,
강원도 춘천시,강원대학교병원,강원도 춘천시 백령로 156 (효자동),강원대학교 병원 1층 로비,37.87577507,127.745011,0:00,24:00:00,0:00,24:00:00
강원특별자치도 춘천시,강원대학교병원,강원특별자치도 춘천시 백령로 156 (효자동),강원대학교 병원 1층 로비,37.87577507,127.745011,0:00,24:00:00,0:00,24:00:00
강원도 춘천시,춘천세무서,"강원도 춘천시 중앙로 115, 춘천세무서 (중앙로3가)",민원실 1층,37.87590696,127.7222131,9:00,18:00,,
강원특별자치도 춘천시,춘천세무서,"강원특별자치도 춘천시 중앙로 115, 춘천세무서 (중앙로3가)",민원실 1층,37.87590696,127.7222131,9:00,18:00,,
강원도 춘천시,후평3동행정복지센터,강원도 춘천시 후만로 83(후평동),후평3동행정복지센터,37.87650139,127.7538586,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,후평3동행정복지센터,강원특별자치도 춘천시 후만로 83(후평동),후평3동행정복지센터,37.87650139,127.7538586,8:00,22:00,8:00,22:00
강원도 춘천시,약사명동행정복지센터,"강원도 춘천시 망대길 9, 약사명동주민자치센터 (죽림동)",1층 로비,37.8765093,127.7247088,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,약사명동행정복지센터,"강원특별자치도 춘천시 망대길 9, 약사명동주민자치센터 (죽림동)",1층 로비,37.8765093,127.7247088,8:00,22:00,8:00,22:00
강원특별자치도 강릉시,강원특별자치도 제2청사,"강원특별자치도 강릉시 주문진읍 연주로 270, 강원도립대학",강원특별자치도 제2청사 출입구 좌측,37.87663526,128.8306217,0:00,24:00:00,0:00,24:00:00
경기도 포천시,포천축협 용정산단지점,경기도 포천시 군내면 용정경제로2길 65,은행 우측 출입구 내부,37.87998942,127.2065704,9:00,17:00,,
강원도 춘천시,강원도청,강원도 춘천시 중앙로 1 (봉의동),강원도청 별관 1층 입구,37.88007292,127.7279078,9:00,18:00,,
강원특별자치도 춘천시,강원도청,강원특별자치도 춘천시 중앙로 1 (봉의동),강원도청 별관 1층 입구,37.88007292,127.7279078,9:00,18:00,,
강원도 춘천시,근화동행정복지센터,"강원도 춘천시 영서로 2487, 근화동행정복지센터 (근화동)",센터 입구 우측부스,37.88074699,127.712148,9:00,18:00,,
강원특별자치도 춘천시,근화동행정복지센터,"강원특별자치도 춘천시 영서로 2487, 근화동행정복지센터 (근화동)",센터 입구 우측,37.88074699,127.712148,8:00,22:00,8:00,22:00
강원도 춘천시,시청 민원실(1),강원도 춘천시 시청길 11(옥천동),민원담당관실 입구(1층),37.88136322,127.7298589,8:00,18:00,,
강원도 춘천시,시청 동문 입구,강원도 춘천시 시청길 11(옥천동),민원담당관실 입구(1층),37.88136322,127.7298589,0:00,24:00:00,0:00,24:00:00
강원특별자치도 춘천시,춘천시청 남문,강원특별자치도 춘천시 시청길 11(옥천동),민원담당관실 입구(1층),37.88136322,127.7298589,0:00,24:00:00,0:00,24:00:00
강원도 춘천시,벨몽드만천점,강원도 춘천시 동면 만천로 135,벨몰드만천점,37.88140562,127.7599489,9:00,22:00,9:00,22:00
강원특별자치도 춘천시,벨몽드만천점,강원특별자치도 춘천시 동면 만천로 135,벨몰드만천점,37.88140562,127.7599489,9:00,22:00,9:00,22:00
강원도 춘천시,지하상가,강원도 춘천시 중앙로 지하 37(봉의동),지하상가 만남의 광장,37.88157145,127.7282985,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,지하상가,강원특별자치도 춘천시 중앙로 지하 37(봉의동),지하상가 만남의 광장,37.88157145,127.7282985,8:00,22:00,8:00,22:00
강원도 춘천시,소양동행정복지센터,강원도 춘천시 금강로 17 (소양로3가),소양동행정복지센터,37.88228091,127.7246535,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,소양동행정복지센터,강원특별자치도 춘천시 금강로 17 (소양로3가),소양동행정복지센터,37.88228091,127.7246535,8:00,22:00,8:00,22:00
강원도 춘천시,춘천성심병원,강원도 춘천시 삭주로 77 (교동),춘천성심병원 본관 1층 로비,37.88425615,127.7401683,0:00,24:00:00,0:00,24:00:00
강원특별자치도 춘천시,춘천성심병원,강원특별자치도 춘천시 삭주로 77 (교동),춘천성심병원 본관 1층 로비,37.88425615,127.7401683,0:00,24:00:00,0:00,24:00:00
강원도 춘천시,후평1동행정복지센터,강원도 춘천시 후석로 403 (후평동),후평1동행정복지센터,37.8859616,127.7454665,8:00,22:00,8:00,22:00
강원특별자치도 춘천시,후평1동행정복지센터,강원특별자치도 춘천시 후석로 403 (후평동),후평1동행정복지센터,37.8859616,127.7454665,8:00,22:00,8:00,22:00
경기도 가평군,북면주민센터,"경기도 가평군 북면 가화로 1030-39, 북면행정복지센터",민원실로비 안내데스크,37.88762013,127.54863,8:00,21:00,9:00,18:00
경기도 포천시,군내면사무소,경기도 포천시 군내면 청군로3290번길 16,군내면사무소 1층 로비,37.88902658,127.218233,8:00,18:00,,
경기도 동두천시,송내동 행정복지센터,경기도 동두천시 동두천로 97(송내동),송내동 행정복지센터,37.89033083,127.0544489,9:00,18:00,,
경기도 동두천시,지행역,경기도 동두천시 평화로 2285(지행동)[경기도 동두천시 지행동 424번지 1호],지행역,37.89187746,127.0556642,5:00,24:00:00,5:00,24:00:00
강원도 춘천시,춘천강동농협 장학지점,"강원도 춘천시 동면 춘천로 439, 춘천강동농협 장학지점",365코너 내,37.89206469,127.7535002,8:00,22:00,8:00,22:00
경기도 포천시,차량등록민원실 ,경기도 포천시 중앙로61번길 9-6(신읍동)[경기도 포천시 신읍동 107번지 1호],차량등록민원실 입구,37.8922132,127.1978527,8:00,18:00,,
강원특별자치도 춘천시,MG새마을금고 북춘천 장학지점,"강원특별자치도 춘천시 동면 춘천로 453, MG새마을금고 ",365코너 내,37.89274545,127.7550569,8:00,23:30,8:00,23:30
강원도 강릉시,주문진읍사무소,강원도 강릉시 주문진읍 항구로 19,주문진읍사무소 입구,37.89404202,128.8233829,0:00,24:00:00,0:00,24:00:00
강원특별자치도 강릉시,주문진읍사무소,강원특별자치도 강릉시 주문진읍 항구로 19,주문진읍사무소 입구,37.89404202,128.8233829,0:00,24:00:00,0:00,24:00:00
경기도 포천시,시청민원실,경기도 포천시 중앙로 87(신읍동)[경기도 포천시 신읍동 58번지 2호],시청본관 1층 로비,37.89470489,127.2003315,0:00,24:00:00,0:00,24:00:00
경기도 포천시,포천동 주민센터,경기도 포천시 중앙로119번길 26(신읍동)[경기도 포천시 신읍동 169번지 2호],포천동주민센터 1층 로비,37.89821688,127.2003247,8:00,18:00,,
경기도 동두천시,불현동 행정복지센터,경기도 동두천시 행선로 123(생연동)[경기도 동두천시 생연동 348번지],불현동 행정복지센터,37.89851186,127.062438,0:00,24:00:00,0:00,24:00:00
경기도 동두천시,농협 하나로마트,경기도 동두천시 중앙로 207 (생연동),농협 하나로마트,37.89998706,127.0522875,9:00,22:00,9:00,22:00
경기도 포천시,화현면사무소,"경기도 포천시 화현면 달인동로1길 55, 화현면사무소",화현면사무소 민원실,37.90119218,127.2880776,8:00,18:00,,
경기도 동두천시,생연2동 행정복지센터,경기도 동두천시 생연로 95 (생연동),1층 행정복지센터 입구 ,37.9011996,127.0498981,0:00,24:00:00,0:00,24:00:00
경기도 동두천시,동두천중앙역,경기도 동두천시 동두천로 228(생연동),동두천중앙역 1층 ,37.90180578,127.0562389,5:00,24:00:00,5:00,24:00:00
강원특별자치도 춘천시,반다비 국민체육센터,강원특별자치도 춘천시 우두하리길 15 (우두동),로비 안내데스크 옆,37.90300676,127.7403742,8:00,22:00,,
경기도 포천시,경기도의료원 포천병원,경기도 포천시 포천로 1648(신읍동),경기도의료원 포천병원 입구,37.90309316,127.198345,0:00,24:00:00,0:00,24:00:00
